Id,artist,album,title,Genre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,The Rope River Blues Band,Smith Enjoys a Full Bush.,Weatherman,SoulRB-Country-Folk-Pop-Experimental-Rock-Blues,Avant-Garde,melancholy,love to death,Ivanhoe,czHit,my pleasuredome,oni pout,the Beowulfs choice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,Pigeons & Crazy Porridgemakers,Le Voyage,Horse,Rock,post-punk,new wave,alternative,Bagel,somafm,rock,indie,british,alternative rock,animal kingdom,pretty in pink,Iridescent Kandy with Hot Fudge,Post punk,Echo and The Bunnymen,pop,Soundtrack,1985,ridiculously awesomely good,animals,best songs ever,80s indie,melancholy,Favorite,Favourites,festive fifty,F50 1985,dear old dismal england,red shoes ecstasy,alternative pop,own it,perfect teenhood,looooove,the strings of your heart can break,magic men,good,calm,dark wave,horses,riding in cars with BOYS,WOW I really really looooove this song and want to listen to it all the time,Essencial,similar to: violent femmes,modern rock,classic,Bring on the dancing horses,acclaimed music top 3000,80's,seen,mesmerizingly repetitive,urg,john peel - festive fifty,reminds me of college,There you go,nix fr mich,apex,reecouter,i can feel it,nancybarbar,radioparadise,nostalghia,Work Work Work,SundayMix,absolute new wave,less than 400,john hughes,the songs that saved your life,olspur hi hi radio,homosexual intifada,flya alternative,flya overall,aint no arrows,Alternative  Punk,flya best overall,80s guitar,flya alternative eighties,retro party,my spring of 11,personal classic,flya alternative wave,songs to work to,Skitz0rz,Excellent tune,pretty in pink soundtrack,80s party,Lagwagon covered it,private stashshsh,retro britpop,songs of the wilderness,everything is okay,Simon York,superfantastica danzplosione di boccista,My Favorite Bunnymen Song,indiesches,ifpopdidntmeanbritneyspears,horsey,crying for help,4 and a half stars,cool123,,
1978,The Unfinished Sympathy,netBloc Vol. 09: Lo-Fi Adventures on Planet Rheton!,Teenage Kicks,Rock,rock,punk rock,70s,John Peel,new wave,irish,indie,classic,alternative,Bagel,somafm,1978,Favourites,80s,power pop,classic rock,pop punk,british,northern ireland,pop,Favourite Songs,best songs ever,Undertones,happy,1970s,Pitchfork 500,UK,masturbation,Energetic,fantastic opener,john peels festive 50 1978,All time favourites,handclaps,Awesome,Love,oldies,favourite,fun,the undertones,ireland,all time faves,Q 100 Greatest Songs Ever,plotters songs,peel,anthem,Excellent tune,post-punk,1979,alternative rock,party,best song ever,male vocalists,upbeat,Classic Punk,catchy,Garage Rock,Teenage Kicks,friendsofthekingofrummelpop,Derry,favorite songs,songs from under the floorboards,MetroHadriani Loves this music,indie rock,neatneatneat,this is exactly how my blood circulates when Im enjoying my fourth drink,British Punk,northern irish,Great Britain,pure pop,alt,The undertones - teenage kicks,clapping,hand claps,fuzzy guitar goodness,hand clapping,f50 1978,fun to skateboard to,powerpop,festive fifty,for tarah and bobby,song that makes you want to dance after a shitty week,for styxxx,i love singing along,shoegazefan,lizvelrene loves,this song has been my life,loud,rockin,Keep It Peel,teenage,pop rock,festive fifty 1979,loved,maidavalelover was here,garage,hard rock,peel sessions,male vocals,,
1979,Confusion Is Next,netBloc Vol. 19: Doctorin’ Ur Tastz,The River,Rock,indie rock,indie,alternative rock,alternative,The Killers,american,pop,Killers,epic,indie pop,Awesome,favorites,new wave,britpop,Favourites,glam rock,Favorite,male vocalists,pop rock,brings this crazy sort of nostalgia where i want to laugh and cry at the same time,00s,male vocalist,absolute masterpiece,songs I am likely to start singing loudly in public,mild rhythmic syncopation,feel this in your bones,a subtle use of vocal harmony,major key tonality,beautiful,basic rock song structures,river,electric rhythm guitars,2006,subtle use of acoustic piano,cool,has to be heard loudly,british,wild,2000s,groove,other,energy,loved,catchy,Energetic,Favorite Bands,Pop-Rock,alt. rock,sing along at the top of your lungs,happy,favourite,my loved ones,fist punch,Driving,tantotempotaste,summer 2011,Love,mnam,one of the only good songs on sams town,luar,Angelicas favvosar,oir,nicoleeee,sounds like the good life,the killers - the river is wild,CADFINEM,My New Bubble,the killlers,makes me feel like hugging everybody,AipFin,contemporary boy rock,metalPop,fucking awesome words,songs i luv to death,Sams town,pumpkinx,night out,bjarte like,tim festival,fighi,Fantasterific,on my ipod,Rocking my world,attractive to females,if you fall in love with me you should know these songs by heart,182,best of 2006,Temazos 06,US band,best of killers,brits2007,elite mp3 playlist,noradrenalina,ouvir de madrugada,alternative99,zrokki,tragically yours,boekenwurm,,
1980,Le Tigre,The WIRED CD: Rip. Sample. Mash. Share.,Fake French,Rock,electronic,female vocalists,electro,indie,dance,alternative,electronica,feminist,queer,lesbian,le tigre,rock,post-punk,grrl,amayzes loved,Electroclash,female vocalist,punk,davaho53,queercore,Lesbien,girl power,basic rock song structures,prominent percussion,a subtle use of vocal harmony,Berlin,minor key tonality,mixed acoustic and electric instrumentation,punk influences,kathleen hannah,feminists,great groove,funky ass shit,Funky Chill,she sings so sweetly,political,new wave,new york,beats for days,techno dance punk,riotgirl,agents of chaos,gehirnfasching,bunterkitschfunelektropop,thats the stuff,also Crystal Catles,songs that are great to dance to,queer music,testosterone detox,21st century girl,holy moly,raspberry dancefloors,drjazzmrfunkmusic,gilbert,alt rock,dettedevlintag,fake french,Sophias favs,altparty,nicesongs,soundtarck for work,female singa,animal tunes,toch maar es proberen,effing rocks,saws,rocknloll,natattack: top party anthems,uppsprickande molntacke,rawwwwrrrr,rockin grrls,bissel elektro,o-oh,Electro-Rock Funk,00s Party Girl Soundtrack,electro pop Funk,elektro,kill rock stars,alternative punk,00s,groove,uptempo,groovy,sensual,danceable,Bikini Kill,Punk Revival,pop,favorite songs,indietronica,female,Favourites,electropop,upbeat,quirky,Avant-Garde,party,fun,,
1981,The Ridiculous Trio,Plays The Stooges,Not Right,Rock,proto-punk,Garage Rock,60s,punk,classic rock,1969,sexy,punk rock,glam rock,proto punk,1960s,american,70s,garage,Michigan,art rock,20th Century,essential,detroit,male vocalists,Better Than Sex,new last fm design SUCKS,oldies,noise rock,Old School Punk,Rock  Roll,1970s garage,1970s punk,rock noir,60's,early punk,hard rock,best--noisy,4,US rock,60s hard rock,being partial,under three minutes,hot indie bands,Left Right and Center,Pre-and-Post Punk,fragment,killer solo,maravilhosa,yet another 4,gr 60s,9 of 10 stars,before the 70s,radio as i want it,realpunknhardcoreradio,up on trial,sex with god,band records,1970s-garage,1970s-american-rock,1970s american rock,1970s american punk,1970s-american-punk,american-punk,1970s-punk,new-york-punk,boogiewoogieflu,war and hate,early-punk,favourite solos,post-punkys mother fuckers,1970s,Classic Punk,rock n roll,hot,Good Stuff,Eargasm,Favorite,profound,Rock and Roll,glam,New York Punk,Acid,favorites,experimental,heavy metal,pop,psychedelic,Psychedelic Rock,Grunge,Uplifting,dirt,go crazy,proto metal,loved,proto-metal,Garage-Rock,Detroit Rock,Seminal,sweetness,bitchin,American Punk,wicked shit,,
1982,Nine Inch Nails,The Slip,The Four of Us are Dying,Rock,instrumental,electronic,industrial rock,dark,rock,hard rock,NIN,trip-hop,ambient,experimental,alternative,ninstrumental,alternative rock,atmospheric,american,trent reznor,00s,nine inch nails,spooky,music to fall asleep to,electronica,Black,noise,electro,killer bassline,sinister,2008,lapdance,macenight,Mellow,cool,idm,downtempo,slow,favorites,back to the 90s,night,free,sexy as sin,grey,2000s,moodlike,red,metal,3 stars,beautiful instrumental,rust,electronic rock,friendsofthekingofrummelpop,braInstrumental,free album,calm,sweet,Solomusika-Loved,scary,a masterpiece,love at first sound,Infected,haunting,deep,a fucking masterpiece,coincidental,the best of 2008,further digitalism,meditative :p,PodobaSieMi,4 minute songs,best male voice,TB,-fly away-,do the walking,new forms,the black room,reminds me of someone,genius loci,drive slow,The Twilight Zone,ear pain,title is a full sentence,by bass be driven,unconventional time signatures,rock sombre,Numerical Titillation,music for a sad road movie,mylounge,indez,membrainz,dreams of hauntingly possessive beautiful beings,SPLIFFING special,deepnight,braindustrial,my strip list,black inside,90s rulez,Playlist-IP-1,synksynk,songs that blow my mind,soft and rocky,,
1983,Nine Inch Nails,The Slip,Corona Radiata,Rock,instrumental,industrial,dark ambient,drone,electronic,atmospheric,rock,dark,industrial rock,00s,alternative,2008,nine inch nails,NIN,experimental,hypnotic,space,american,favorites,spooky,alternative rock,haunting,deep,trent reznor,free,cats,music to fall asleep to,beautiful,drone industrial rock,hard rock,Awesome,spheric,instrumental ambient,bass,halloween,scary,headphones,boring,electro,friendsofthekingofrummelpop,pure magic,epic,beautiful instrumental,great,Best Track on Album,guay,blingtacular,mixtruc,imitation,kappe classic,add to radio,traumhaft schoen,low bass,auto:coding,auto:home,hypnotic ingestion,infinity infinity,creepalicious,lostfreeq,Black Magic,xyeta,7 minute songs,-fly away-,every 1000th scrobble,beakcore,darq,oort cloud,the vitamin b12,ultra-relaxed,steve aoki,ninstrumental,sorry stormchasar,burd,koty sie marcuja,sorry robin,i made a breakcore remix of The Battles Of Agamemnon,Gronf gronf noise gnome,ambient reznoriano,defending the traditional role of art as only a 15-year-old EBM listener can do,full metal jew,breathing under icy water and sinking slowly into a dark ocean,reznor files,kappe metall,braInstrumental,braindustrial,chapot,eclectonia,melodic universe,lolcat,instrumental ambient industrial,dark flood,-3,Soft Rythm,something my head needs late at night,thablackphoenix,HEAVY BBALADS,hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard sex electro,gracious arrangement,,
1984,Nine Inch Nails,The Slip,Lights in the Sky,Rock,industrial,industrial rock,beautiful,melancholy,sad,rock,Mellow,nine inch nails,dark,NIN,haunting,00s,alternative,Ballad,american,alternative rock,electronic,trent reznor,calm,ethereal,Love,piano rock,favorites,piano ballad,quiet,melancholic,ambient,hard rock,Contemplation,resigned,Music to cry,hopeless,Lights In The Sky,relaxing,spooky,Favourite Songs,beautiful instrumental,Zimeti,soft,Songs so soothing i could fall asleep right the second i push the play button,Vocal Music,whispering,Male Singers,just like you imagined,hurtful,2000s,light,Reflections of me,music to fall asleep to,food for the soul,2008,vocal,alternative metal,friendsofthekingofrummelpop,slow,Awesome,to hurt,scary,eerie,ohio connections,beside you,reflections of you,epiphanies,certero,past loves ephimera,absolute perfection,lovely love,with a shotgun on the heart,relax time,the vitamin b12,beakcore,piano classic,music to fall in love,My choice piano,steve aoki,thinking alone with candles,melancholically,ansia,at ease,master sensei,elegante,best fucking track ever,music to listen when its raining,musica para escuchar cuando esta lloviendo,die dieee,chilling and rocking,breathing in and out,para tomar te,things you cant believe,la sangre,jaahyvaiset,tarkoitus,brds,seen live 2009,sodamnnice,sorry stormchasar,right there beside you,burd,,
1985,Nine Inch Nails,The Slip,Head Down,Rock,industrial rock,rock,electronic,trent reznor,alternative rock,nine inch nails,alternative,NIN,00s,hard rock,american,noise,electronic rock,industrial metal,2008,experimental,heavy riff,FUCKING AWESOME,Hard,Awesome,songs to get drunk to,i had to change my pants after this song,angry,favorites,alternative metal,male vocalist,friendsofthekingofrummelpop,head down,3 stars,i love industrial,she wants revenge,krass,love at first listen,sexy,nogal vet,-fly away-,4 minute songs,americain,brian sutton,atzban,moodiness is next to godliness,absolute perfection,songs that you wanna listen to over and over again,no Mercy,traumhaft schoen,courage,The Slip,heard live,Genographic,songs I absolutely love,shit i wanna draw to,NIN core,6 of 10 stars,brilliant-darkrock,iced ink palace,Genius cock,electronic sexuality,braindustrial,reznor files,trent reznor will fuck you up,KRASSS,The Best Of The Slip,delicious drums,brilliant outro,thablackphoenix,is anybody listening,new last fm design SUCKS,nice start,anger-management,no industrial,songs for fucking shit up,auto:home,auto:coding,iron jesus,Scaremongering,songs that make you slit your wrists,favs,noisy,Rock on,rough,expressive,energy,excellent,emotional,dark,Soundtrack Of My Life,Dreamy,atmospheric,Favourite Songs,epic,beautiful,Gothic,USA,digital hardcore,cool,pop,ambient,heavy,,
1986,Nine Inch Nails,The Slip,Echoplex,Rock,industrial rock,electronic,rock,alternative rock,alternative,nine inch nails,NIN,trent reznor,00s,american,hard rock,favorites,2008,TRB,male vocalists,rmmb,The Slip,addictive,industrial metal,gentle chillout,electronica,FUCKING AWESOME,electronic rock,she wants revenge,3 stars,favorite songs,sexy,piano,dark,catchy,electronic industrial,2000s,mathrock,Night Car,Favourite Songs,darkwave,Angular,nineinchnails,q3,friendsofthekingofrummelpop,postpunk,vocal,beautiful,echoplex,Awesome,nice start,Q4,best song ive heard in my life,Songs that help inspire fics,Songs I am very fond of,songs that remind me of odd things,Scaremongering,no industrial,I dont know but it is hot,auto:coding,auto:home,Marie Antoinette Soundtrack,2000s rock,124 bpm,pickle,songs that you wanna listen to over and over again,seen performed live,steve aoki,thejunner,absolute perfection,Guys who rock,the vitamin b12,beakcore,nogal vet,last fm noise mafia,4 minute songs,TONGAS,Music for sunny days,CheezyWeezie,i made a breakcore remix of The Battles Of Agamemnon,NSHN,wrote the highway code book,Gronf gronf noise gnome,STEVE AOKI REMIXED,defending the traditional role of art as only a 15-year-old EBM listener can do,full metal jew,trent reznor will fuck you up,wave goodbye 2009,awesomness with a slive of lime,Sonisphere UK 2009,my current Fav,4jsalternative,mrvisser-newwave,smeeradio,i dont need anything,ambient,industrialLITE,JUNNER,hardnhot,thablackphoenix,hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard sex electro,delicious drums,dead heart,,
1987,The Blood Lemons,Ape Shit EP,Ghost,Rock,alternative,indie,Garage Rock,alternative rock,indie rock,folk,acoustic,The White Stripes,00s,blues rock,american,blues,white stripes,country,under three minutes,Rock - Contemporary,little,favorites,jack white,lizzy,Alt-country,whimsical,male vocalists,love songs,relaxing,blues-rock,there is a pattern here,holloween skitz0rz,meg white,alt country,americana,Skitz0rz,2005,punk blues,red and white love,daytime,clementine,sensitive man music,repeatrepeatrepeat,Greatest Songs,Hell ya,hey song youre so fucking cute,recommend,blue eyed soul,17,I have a hard time playing this song only once,fajne,My Radio,silent intensity,doomed,import,transcend,highlight,made,primavera,rock duo,have this CD,what could have been,sideflower2005,clara,The White Stripes - Little Ghost,SnipersNightmare,gregicana,dub 05-06,severo tema,mauriliomaia,lol necrophilia,fun chicken,eating peaches in the summertime,get crazy and dance along,ghosts zombies vampires etc,music for a gypsy-folk revolution,ghos,under great white northern lights,Mandalin,punchy folk-pop,jandjmakeoutmix,9 of 10 stars,HEY LOVE,insomniac hour,maelze,I myself am strange and unusual,surprised by,you had better thrash around,zugfahrmusik,private stashshsh,pumpkinx,fav3,Olaya,Withe Stripes,belladona,Kaapo loves,White Stripes no - Little Ghost,music for cowboys,i could dance to this,oo Lijk,Lilian Lies,Favorite,,
1988,Fresh Body Shop,The Ugly Army,One More Reason,Rock,free,Electro-Rock,brit alternative rock,French rock,french pop,electro rock,francais,Brit indie,acoustic emo,synth rock,Alternative Folk,Electro Pop,poprock,electro-pop,creative commons,alternative pop-rock,emo pop,acoustic pop,Voice,rockindependant,rock independant,indie brit pop rock,indie brit rock,acoustique,pop song,melodique,songwritting,Streamable,libre,freemusic,jamendo,indie acoustic,folk song,Brit Pop Rock,indie alternative,Indie Folk Rock,free-music,alt folk,nouvelle scene francaise,french artists,post-rock,vocal,indie rock,alternative rock,alternative pop,indie pop,synthpop,alternative,piano,electronic,singer-songwriter,pop,post rock,indie,acoustic,folk,french,alt rock,guitar,rock,alt pop,brit pop,songwriter,folk pop,singer,Alternatif,brit rock,Indie-Rock,piano rock,alternative pop rock,alt,indie-pop,indie folk,acoustic guitar,Rock Pop,melodic,folk rock,Brit,Acoustic Rock,pop rock,,,,,,,,,,,,,,,,,,,,
